time,weather,temperature,humidity,windDirection,windSpeed
2019-04-22 01:00,局部多云,17,80,南风,3级
2019-04-22 02:00,局部多云,16,85,南风,3级
2019-04-22 03:00,局部多云,16,87,南风,3级
2019-04-22 04:00,局部多云,16,89,南风,3级
2019-04-22 05:00,局部多云,16,91,南风,3级
2019-04-22 06:00,局部多云,17,85,南风,3级
2019-04-22 07:00,局部多云,18,79,南风,3级
2019-04-22 08:00,局部多云,19,73,南风,3级
2019-04-22 09:00,局部多云,21,65,南风,4级
2019-04-22 10:00,局部多云,23,56,南风,4级
2019-04-22 11:00,局部多云,25,48,南风,5级
2019-04-22 12:00,局部多云,25,46,南风,5级
2019-04-22 13:00,局部多云,25,44,南风,6级
2019-04-22 14:00,局部多云,26,43,南风,7级
2019-04-22 15:00,局部多云,25,47,南风,7级
2019-04-22 16:00,局部多云,23,52,南风,7级
2019-04-22 17:00,局部多云,22,56,南风,7级
2019-04-22 18:00,局部多云,22,59,南风,6级
2019-04-22 19:00,局部多云,21,62,南风,6级
2019-04-22 20:00,局部多云,20,65,南风,5级
2019-04-22 21:00,局部多云,20,66,南风,5级
2019-04-22 22:00,局部多云,19,66,南风,6级
2019-04-22 23:00,局部多云,19,67,南风,6级
2019-04-23 00:00,周边零星小雨,20,71,南风,4级
2019-04-23 01:00,局部多云,19,73,西南风,3级
2019-04-23 02:00,周边零星小雨,19,76,西南风,3级
2019-04-23 03:00,零星细雨,18,78,西南风,3级
2019-04-23 04:00,周边零星小雨,18,79,西南风,3级
2019-04-23 05:00,零星细雨,18,81,南风,3级
2019-04-23 06:00,零星细雨,19,78,南风,3级
2019-04-23 07:00,零星细雨,19,75,南风,3级
2019-04-23 08:00,零星细雨,20,72,西南风,3级
2019-04-23 09:00,阴天,21,70,西南风,2级
2019-04-23 10:00,零星细雨,21,68,西风,2级
2019-04-23 11:00,阴天,22,66,西北风,1级
2019-04-23 12:00,局部多云,22,63,西南风,2级
2019-04-23 13:00,阴天,23,61,南风,3级
2019-04-23 14:00,局部多云,24,58,东南风,4级
2019-04-23 15:00,局部多云,24,56,东风,4级
2019-04-23 16:00,局部多云,25,54,东风,5级
2019-04-23 17:00,局部多云,26,52,东风,5级
2019-04-23 18:00,局部多云,25,56,东风,5级
2019-04-23 19:00,局部多云,23,61,东南风,5级
2019-04-23 20:00,局部多云,22,65,东南风,5级
2019-04-23 21:00,局部多云,22,68,东南风,5级
2019-04-23 22:00,局部多云,21,70,东南风,5级
2019-04-23 23:00,局部多云,20,73,东南风,5级
2019-04-24 00:00,阴天,20,78,南风,3级
2019-04-24 01:00,多云,20,78,南风,2级
2019-04-24 02:00,阴天,20,79,西南风,1级
2019-04-24 03:00,局部多云,19,80,南风,2级
2019-04-24 04:00,阴天,19,81,东南风,2级
2019-04-24 05:00,局部多云,19,82,东南风,2级
2019-04-24 06:00,多云,20,78,东南风,2级
2019-04-24 07:00,局部多云,21,74,东南风,2级
2019-04-24 08:00,多云,22,70,东南风,1级
2019-04-24 09:00,小阵雨,23,65,东风,2级
2019-04-24 10:00,多云,24,61,东北风,3级
2019-04-24 11:00,小阵雨,25,57,东北风,4级
2019-04-24 12:00,小阵雨,26,53,东北风,5级
2019-04-24 13:00,小阵雨,26,50,东北风,5级
2019-04-24 14:00,小阵雨,27,47,东北风,6级
2019-04-24 15:00,周边零星小雨,25,52,东北风,7级
2019-04-24 16:00,小阵雨,23,57,东北风,9级
2019-04-24 17:00,周边零星小雨,21,63,东北风,11级
2019-04-24 18:00,小阵雨,20,59,东北风,10级
2019-04-24 19:00,周边零星小雨,20,55,东风,10级
2019-04-24 20:00,小阵雨,19,51,东风,10级
2019-04-24 21:00,小阵雨,18,56,东北风,9级
2019-04-24 22:00,小阵雨,16,60,东北风,9级
2019-04-24 23:00,小阵雨,15,65,东北风,9级
2019-04-25 00:00,中雨,14,74,东风,9级
2019-04-25 01:00,周边零星小雨,11,78,东风,9级
2019-04-25 02:00,中雨,8,81,东北风,9级
2019-04-25 03:00,小雨,8,80,东北风,9级
2019-04-25 04:00,中雨,8,79,东北风,10级
2019-04-25 05:00,小雨,7,78,东北风,10级
2019-04-25 06:00,阴天,8,76,东北风,10级
2019-04-25 07:00,小雨,8,74,东北风,9级
2019-04-25 08:00,阴天,8,71,东北风,9级
2019-04-25 09:00,多云,9,68,东北风,9级
2019-04-25 10:00,阴天,10,65,东北风,9级
2019-04-25 11:00,多云,11,61,北风,9级
2019-04-25 12:00,局部多云,13,56,东北风,9级
2019-04-25 13:00,多云,14,51,东北风,9级
2019-04-25 14:00,局部多云,16,46,东北风,9级
2019-04-25 15:00,局部多云,15,43,东北风,9级
2019-04-25 16:00,局部多云,15,41,东北风,9级
2019-04-25 17:00,局部多云,15,39,东北风,9级
2019-04-25 18:00,晴朗,14,38,东北风,9级
2019-04-25 19:00,局部多云,13,37,东风,8级
2019-04-25 20:00,晴朗,12,35,东风,7级
2019-04-25 21:00,局部多云,12,34,东风,6级
2019-04-25 22:00,晴朗,12,33,东风,6级
2019-04-25 23:00,局部多云,11,33,东风,5级
2019-04-26 00:00,局部多云,10,39,东风,5级
2019-04-26 01:00,局部多云,10,38,东风,5级
2019-04-26 02:00,局部多云,10,36,东北风,4级
2019-04-26 03:00,周边零星小雨,10,39,东北风,5级
2019-04-26 04:00,局部多云,9,41,东北风,6级
2019-04-26 05:00,周边零星小雨,9,44,东北风,7级
2019-04-26 06:00,周边零星小雨,9,45,东北风,7级
2019-04-26 07:00,周边零星小雨,10,47,东北风,7级
2019-04-26 08:00,周边零星小雨,10,48,东北风,7级
2019-04-26 09:00,局部多云,12,43,东北风,7级
2019-04-26 10:00,周边零星小雨,14,37,东北风,7级
2019-04-26 11:00,局部多云,16,32,东北风,7级
2019-04-26 12:00,局部多云,17,30,东北风,7级
2019-04-26 13:00,局部多云,18,28,东北风,6级
2019-04-26 14:00,局部多云,18,27,东北风,6级
2019-04-26 15:00,局部多云,19,27,东北风,6级
2019-04-26 16:00,局部多云,19,28,东北风,6级
2019-04-26 17:00,局部多云,19,29,东北风,6级
2019-04-26 18:00,局部多云,18,32,东风,6级
2019-04-26 19:00,局部多云,16,35,东风,6级
2019-04-26 20:00,局部多云,15,37,东风,6级
2019-04-26 21:00,多云,15,37,东风,6级
2019-04-26 22:00,局部多云,14,37,东南风,6级
2019-04-26 23:00,多云,13,37,东南风,6级
2019-04-27 00:00,局部多云,13,45,东南风,4级
2019-04-27 01:00,局部多云,13,46,东南风,4级
2019-04-27 02:00,局部多云,12,46,东南风,4级
2019-04-27 03:00,局部多云,12,46,东南风,3级
2019-04-27 04:00,局部多云,12,46,东南风,3级
2019-04-27 05:00,局部多云,11,45,东南风,3级
2019-04-27 06:00,多云,12,43,东风,3级
2019-04-27 07:00,局部多云,13,41,东风,4级
2019-04-27 08:00,多云,13,39,东风,4级
2019-04-27 09:00,多云,14,35,东风,5级
2019-04-27 10:00,多云,15,30,东风,5级
2019-04-27 11:00,多云,16,25,东风,6级
2019-04-27 12:00,局部多云,16,25,东风,6级
2019-04-27 13:00,多云,17,25,东南风,6级
2019-04-27 14:00,局部多云,17,25,东南风,6级
2019-04-27 15:00,多云,17,28,南风,5级
2019-04-27 16:00,局部多云,17,30,西风,4级
2019-04-27 17:00,多云,16,32,西北风,3级
2019-04-27 18:00,多云,16,36,西南风,2级
2019-04-27 19:00,多云,15,40,南风,2级
2019-04-27 20:00,多云,14,44,东风,1级
2019-04-27 21:00,局部多云,14,47,东南风,2级
2019-04-27 22:00,多云,13,49,南风,2级
2019-04-27 23:00,局部多云,13,51,南风,3级
2019-04-28 00:00,局部多云,5,78,东风,5级
2019-04-28 01:00,阴天,7,80,东风,4级
2019-04-28 02:00,局部多云,9,81,东风,3级
2019-04-28 03:00,局部多云,9,80,东风,3级
2019-04-28 04:00,局部多云,9,79,东风,3级
2019-04-28 05:00,局部多云,8,78,东风,2级
2019-04-28 06:00,局部多云,10,71,东南风,2级
2019-04-28 07:00,局部多云,12,64,南风,2级
2019-04-28 08:00,局部多云,13,57,西南风,1级
2019-04-28 09:00,局部多云,15,52,西南风,2级
2019-04-28 10:00,局部多云,17,46,南风,2级
2019-04-28 11:00,局部多云,19,41,南风,2级
2019-04-28 12:00,多云,20,39,南风,2级
2019-04-28 13:00,局部多云,20,37,西南风,2级
2019-04-28 14:00,多云,21,35,西南风,2级
2019-04-28 15:00,局部多云,22,35,西南风,2级
2019-04-28 16:00,多云,22,35,西南风,3级
2019-04-28 17:00,局部多云,22,36,西南风,3级
2019-04-28 18:00,局部多云,21,39,西风,3级
2019-04-28 19:00,局部多云,20,42,西风,2级
2019-04-28 20:00,局部多云,19,44,西北风,2级
2019-04-28 21:00,局部多云,19,46,西风,2级
2019-04-28 22:00,局部多云,18,47,西南风,3级
2019-04-28 23:00,局部多云,18,49,南风,3级
2019-04-29 00:00,局部多云,16,54,南风,4级
2019-04-29 01:00,局部多云,15,59,南风,5级
2019-04-29 02:00,局部多云,14,63,南风,6级
2019-04-29 03:00,局部多云,14,68,南风,6级
2019-04-29 04:00,局部多云,13,73,南风,6级
2019-04-29 05:00,局部多云,13,78,西南风,6级
2019-04-29 06:00,晴朗,14,75,西南风,6级
2019-04-29 07:00,局部多云,15,72,西南风,6级
2019-04-29 08:00,晴朗,16,69,西南风,6级
2019-04-29 09:00,晴朗,18,61,西南风,6级
2019-04-29 10:00,晴朗,20,53,西南风,6级
2019-04-29 11:00,晴朗,21,45,西南风,6级
2019-04-29 12:00,晴朗,23,42,西南风,6级
2019-04-29 13:00,晴朗,24,39,西南风,7级
2019-04-29 14:00,晴朗,25,36,西南风,7级
2019-04-29 15:00,局部多云,25,36,西南风,7级
2019-04-29 16:00,晴朗,25,36,西南风,7级
2019-04-29 17:00,局部多云,26,35,西南风,6级
2019-04-29 18:00,局部多云,24,40,西南风,7级
2019-04-29 19:00,局部多云,23,44,西南风,7级
2019-04-29 20:00,局部多云,22,49,南风,7级
2019-04-29 21:00,多云,21,51,南风,7级
2019-04-29 22:00,局部多云,20,52,南风,7级
2019-04-29 23:00,多云,19,54,南风,7级
2019-04-30 00:00,局部多云,17,53,南风,7级
2019-04-30 01:00,局部多云,17,54,南风,6级
2019-04-30 02:00,局部多云,17,55,南风,6级
2019-04-30 03:00,多云,16,59,南风,6级
2019-04-30 04:00,局部多云,16,62,南风,6级
2019-04-30 05:00,多云,16,66,西南风,6级
2019-04-30 06:00,局部多云,16,64,西南风,6级
2019-04-30 07:00,多云,17,62,西南风,6级
2019-04-30 08:00,局部多云,18,60,西南风,6级
2019-04-30 09:00,局部多云,20,50,西风,6级
2019-04-30 10:00,局部多云,22,40,西北风,7级
2019-04-30 11:00,局部多云,24,30,北风,7级
2019-04-30 12:00,局部多云,25,27,北风,7级
2019-04-30 13:00,局部多云,25,25,北风,8级
2019-04-30 14:00,局部多云,26,23,北风,8级
2019-04-30 15:00,局部多云,25,23,北风,8级
2019-04-30 16:00,局部多云,25,24,北风,8级
2019-04-30 17:00,局部多云,25,24,北风,7级
2019-04-30 18:00,局部多云,23,25,西南风,7级
2019-04-30 19:00,局部多云,22,26,东南风,7级
2019-04-30 20:00,局部多云,20,26,北风,7级
2019-04-30 21:00,局部多云,20,26,东南风,7级
2019-04-30 22:00,局部多云,19,26,西南风,6级
2019-04-30 23:00,局部多云,18,27,北风,6级
2019-05-01 00:00,晴朗,18,30,西北风,5级
2019-05-01 01:00,局部多云,18,32,北风,5级
2019-05-01 02:00,晴朗,18,35,北风,5级
2019-05-01 03:00,晴朗,17,36,北风,5级
2019-05-01 04:00,晴朗,17,38,北风,4级
2019-05-01 05:00,晴朗,16,39,西北风,4级
2019-05-01 06:00,晴朗,18,35,北风,5级
2019-05-01 07:00,晴朗,19,31,北风,5级
2019-05-01 08:00,晴朗,20,26,北风,5级
2019-05-01 09:00,晴朗,22,22,西南风,6级
2019-05-01 10:00,晴朗,23,18,东南风,7级
2019-05-01 11:00,晴朗,25,14,北风,7级
2019-05-01 12:00,晴朗,26,14,北风,7级
2019-05-01 13:00,晴朗,26,13,北风,7级
2019-05-01 14:00,晴朗,27,12,东北风,7级
2019-05-01 15:00,晴朗,28,12,东北风,6级
2019-05-01 16:00,晴朗,28,12,东北风,6级
2019-05-01 17:00,晴朗,29,13,东北风,5级
2019-05-01 18:00,晴朗,28,15,东北风,5级
2019-05-01 19:00,晴朗,27,18,东风,5级
2019-05-01 20:00,晴朗,27,20,东南风,5级
2019-05-01 21:00,局部多云,25,21,东南风,5级
2019-05-01 22:00,晴朗,24,23,东南风,6级
2019-05-01 23:00,局部多云,23,24,南风,6级
2019-05-02 00:00,局部多云,21,19,西南风,4级
2019-05-02 01:00,局部多云,19,20,西南风,5级
2019-05-02 02:00,局部多云,18,20,西南风,5级
2019-05-02 03:00,局部多云,18,21,西南风,5级
2019-05-02 04:00,局部多云,17,22,西南风,5级
2019-05-02 05:00,局部多云,16,22,西南风,5级
2019-05-02 06:00,局部多云,18,22,西南风,5级
2019-05-02 07:00,局部多云,19,21,西南风,5级
2019-05-02 08:00,局部多云,21,21,西南风,6级
2019-05-02 09:00,局部多云,23,19,西南风,6级
2019-05-02 10:00,局部多云,25,16,西南风,7级
2019-05-02 11:00,局部多云,26,14,西南风,8级
2019-05-02 12:00,晴朗,27,13,西南风,7级
2019-05-02 13:00,局部多云,28,12,西南风,7级
2019-05-02 14:00,晴朗,29,11,西南风,7级
2019-05-02 15:00,晴朗,29,11,西南风,7级
2019-05-02 16:00,晴朗,29,12,西南风,6级
2019-05-02 17:00,晴朗,29,12,西南风,6级
2019-05-02 18:00,晴朗,28,15,西南风,6级
2019-05-02 19:00,晴朗,26,17,南风,5级
2019-05-02 20:00,晴朗,25,20,南风,5级
2019-05-02 21:00,晴朗,24,21,南风,5级
2019-05-02 22:00,晴朗,23,22,南风,5级
2019-05-02 23:00,晴朗,22,23,南风,5级
2019-05-03 00:00,晴朗,21,26,南风,6级
2019-05-03 01:00,晴朗,20,27,南风,6级
2019-05-03 02:00,晴朗,20,27,南风,6级
2019-05-03 03:00,局部多云,19,30,南风,6级
2019-05-03 04:00,晴朗,18,32,南风,6级
2019-05-03 05:00,局部多云,18,35,南风,6级
2019-05-03 06:00,局部多云,19,34,西南风,7级
2019-05-03 07:00,局部多云,20,33,西南风,7级
2019-05-03 08:00,局部多云,21,32,西南风,7级
2019-05-03 09:00,局部多云,23,28,西南风,7级
2019-05-03 10:00,局部多云,25,25,西南风,7级
2019-05-03 11:00,局部多云,26,22,西南风,7级
2019-05-03 12:00,局部多云,27,20,西南风,7级
2019-05-03 13:00,局部多云,28,19,西南风,7级
2019-05-03 14:00,局部多云,29,17,南风,7级
2019-05-03 15:00,局部多云,28,18,西南风,7级
2019-05-03 16:00,局部多云,28,19,西南风,7级
2019-05-03 17:00,局部多云,28,19,西南风,7级
2019-05-03 18:00,局部多云,26,22,南风,7级
2019-05-03 19:00,局部多云,25,24,南风,6级
2019-05-03 20:00,局部多云,24,26,南风,6级
2019-05-03 21:00,局部多云,23,27,南风,6级
2019-05-03 22:00,局部多云,22,27,南风,7级
2019-05-03 23:00,局部多云,22,27,南风,7级
2019-05-04 00:00,局部多云,21,29,南风,7级
2019-05-04 01:00,局部多云,21,29,南风,7级
2019-05-04 02:00,局部多云,20,28,南风,7级
2019-05-04 03:00,局部多云,20,28,南风,7级
2019-05-04 04:00,局部多云,19,28,南风,7级
2019-05-04 05:00,局部多云,19,28,南风,7级
2019-05-04 06:00,多云,20,27,南风,7级
2019-05-04 07:00,局部多云,21,26,南风,8级
2019-05-04 08:00,多云,22,25,南风,8级
2019-05-04 09:00,局部多云,23,25,南风,8级
2019-05-04 10:00,多云,24,24,南风,8级
2019-05-04 11:00,局部多云,26,24,南风,8级
2019-05-04 12:00,多云,26,24,南风,9级
2019-05-04 13:00,局部多云,27,24,南风,9级
2019-05-04 14:00,多云,27,23,西南风,9级
2019-05-04 15:00,局部多云,26,27,西南风,9级
2019-05-04 16:00,多云,25,31,西南风,9级
2019-05-04 17:00,局部多云,24,35,西南风,9级
2019-05-04 18:00,局部多云,23,36,南风,9级
2019-05-04 19:00,局部多云,22,37,南风,8级
2019-05-04 20:00,局部多云,21,38,南风,7级
2019-05-04 21:00,局部多云,21,36,南风,7级
2019-05-04 22:00,局部多云,21,33,南风,7级
2019-05-04 23:00,局部多云,21,31,南风,6级
2019-05-05 00:00,局部多云,19,47,南风,6级
2019-05-05 01:00,局部多云,19,44,南风,6级
2019-05-05 02:00,局部多云,19,41,南风,6级
2019-05-05 03:00,局部多云,19,41,南风,5级
2019-05-05 04:00,局部多云,19,41,南风,5级
2019-05-05 05:00,局部多云,19,42,南风,5级
2019-05-05 06:00,局部多云,20,40,东风,5级
2019-05-05 07:00,局部多云,21,38,东北风,6级
2019-05-05 08:00,局部多云,22,36,北风,6级
2019-05-05 09:00,局部多云,22,37,北风,8级
2019-05-05 10:00,局部多云,23,38,北风,9级
2019-05-05 11:00,局部多云,23,39,东北风,11级
2019-05-05 12:00,局部多云,23,36,东北风,11级
2019-05-05 13:00,局部多云,22,33,东北风,12级
2019-05-05 14:00,局部多云,22,30,东北风,12级
2019-05-05 15:00,局部多云,21,28,东北风,12级
2019-05-05 16:00,局部多云,20,27,东北风,11级
2019-05-05 17:00,局部多云,20,25,东北风,11级
2019-05-05 18:00,局部多云,18,25,东北风,10级
2019-05-05 19:00,局部多云,17,25,东北风,10级
2019-05-05 20:00,局部多云,16,25,东北风,9级
2019-05-05 21:00,多云,15,27,东风,9级
2019-05-05 22:00,局部多云,14,28,东风,9级
2019-05-05 23:00,多云,14,30,东风,9级
2019-05-06 00:00,局部多云,13,30,东风,8级
2019-05-06 01:00,多云,13,30,东风,7级
2019-05-06 02:00,局部多云,13,30,东风,6级
2019-05-06 03:00,局部多云,12,30,东风,6级
2019-05-06 04:00,局部多云,12,31,东北风,6级
2019-05-06 05:00,局部多云,11,31,东北风,5级
2019-05-06 06:00,局部多云,13,30,东北风,5级
2019-05-06 07:00,局部多云,14,28,东北风,6级
2019-05-06 08:00,局部多云,15,27,东北风,6级
2019-05-06 09:00,局部多云,17,23,东北风,6级
2019-05-06 10:00,局部多云,19,20,东北风,6级
2019-05-06 11:00,局部多云,20,16,东北风,6级
2019-05-06 12:00,局部多云,21,15,东北风,5级
2019-05-06 13:00,局部多云,22,14,东北风,5级
2019-05-06 14:00,局部多云,23,14,东北风,5级
2019-05-06 15:00,局部多云,24,14,东北风,4级
2019-05-06 16:00,局部多云,24,13,东北风,4级
2019-05-06 17:00,局部多云,24,13,东北风,3级
2019-05-06 18:00,局部多云,23,14,东风,3级
2019-05-06 19:00,局部多云,22,16,东南风,2级
2019-05-06 20:00,局部多云,20,17,南风,2级
2019-05-06 21:00,局部多云,19,17,南风,3级
2019-05-06 22:00,局部多云,18,18,南风,3级
2019-05-06 23:00,局部多云,17,18,南风,4级
2019-05-07 00:00,局部多云,19,19,南风,4级
2019-05-07 01:00,局部多云,17,19,南风,5级
2019-05-07 02:00,局部多云,16,20,南风,5级
2019-05-07 03:00,局部多云,15,21,南风,5级
2019-05-07 04:00,局部多云,15,22,南风,5级
2019-05-07 05:00,局部多云,14,22,南风,5级
2019-05-07 06:00,局部多云,16,23,西南风,5级
2019-05-07 07:00,局部多云,17,23,西南风,6级
2019-05-07 08:00,局部多云,18,23,西南风,6级
2019-05-07 09:00,晴天,20,21,西南风,6级
2019-05-07 10:00,局部多云,22,18,西南风,6级
2019-05-07 11:00,晴朗,24,16,西南风,7级
2019-05-07 12:00,晴朗,25,15,西南风,7级
2019-05-07 13:00,晴朗,26,14,西南风,6级
2019-05-07 14:00,晴朗,27,13,西南风,6级
2019-05-07 15:00,局部多云,26,14,西南风,7级
2019-05-07 16:00,晴朗,26,15,西南风,7级
2019-05-07 17:00,局部多云,25,16,西南风,7级
2019-05-07 18:00,多云,24,19,西南风,7级
2019-05-07 19:00,局部多云,22,21,西南风,7级
2019-05-07 20:00,多云,21,24,南风,6级
2019-05-07 21:00,多云,20,24,西南风,7级
2019-05-07 22:00,多云,20,25,西南风,7级
2019-05-07 23:00,多云,19,25,西南风,7级
2019-05-08 00:00,多云,18,28,西南风,7级
2019-05-08 01:00,多云,18,28,西南风,7级
2019-05-08 02:00,多云,17,28,西南风,7级
2019-05-08 03:00,多云,17,29,西南风,7级
2019-05-08 04:00,多云,17,29,西南风,7级
2019-05-08 05:00,多云,17,29,西南风,8级
2019-05-08 06:00,局部多云,17,30,西南风,8级
2019-05-08 07:00,多云,18,30,西南风,8级
2019-05-08 08:00,局部多云,18,31,西南风,8级
2019-05-08 09:00,多云,20,28,西南风,8级
2019-05-08 10:00,局部多云,21,26,西南风,9级
2019-05-08 11:00,多云,23,23,西南风,9级
2019-05-08 12:00,多云,24,22,西南风,9级
2019-05-08 13:00,多云,25,21,西南风,9级
2019-05-08 14:00,多云,25,20,西南风,9级
2019-05-08 15:00,多云,25,21,西南风,8级
2019-05-08 16:00,多云,25,22,西南风,8级
2019-05-08 17:00,多云,25,23,西南风,8级
2019-05-08 18:00,局部多云,23,24,西南风,7级
2019-05-08 19:00,多云,22,26,南风,7级
2019-05-08 20:00,局部多云,21,28,南风,6级
2019-05-08 21:00,局部多云,20,28,南风,7级
2019-05-08 22:00,局部多云,19,28,南风,7级
2019-05-08 23:00,局部多云,18,28,南风,7级
2019-05-09 00:00,局部多云,18,29,南风,7级
2019-05-09 01:00,局部多云,17,30,南风,7级
2019-05-09 02:00,局部多云,17,31,南风,6级
2019-05-09 03:00,多云,16,33,南风,7级
2019-05-09 04:00,局部多云,16,34,南风,7级
2019-05-09 05:00,多云,16,36,南风,7级
2019-05-09 06:00,局部多云,17,35,南风,7级
2019-05-09 07:00,多云,18,35,南风,7级
2019-05-09 08:00,局部多云,19,35,南风,7级
2019-05-09 09:00,局部多云,22,31,南风,7级
2019-05-09 10:00,局部多云,24,28,南风,7级
2019-05-09 11:00,局部多云,26,25,南风,7级
2019-05-09 12:00,多云,27,24,南风,7级
2019-05-09 13:00,局部多云,28,23,南风,8级
2019-05-09 14:00,多云,28,22,南风,8级
2019-05-09 15:00,局部多云,28,23,南风,9级
2019-05-09 16:00,多云,28,24,南风,9级
2019-05-09 17:00,局部多云,28,26,南风,9级
2019-05-09 18:00,周边零星小雨,26,29,南风,8级
2019-05-09 19:00,局部多云,25,33,南风,7级
2019-05-09 20:00,周边零星小雨,24,36,南风,7级
2019-05-09 21:00,有时中雨,23,41,南风,8级
2019-05-09 22:00,周边零星小雨,21,46,南风,9级
2019-05-09 23:00,有时中雨,20,50,南风,10级
2019-05-10 00:00,零星雷雨,20,52,南风,11级
2019-05-10 01:00,有时中雨,19,54,南风,11级
2019-05-10 02:00,零星雷雨,19,56,南风,11级
2019-05-10 03:00,局部多云,19,59,南风,11级
2019-05-10 04:00,零星雷雨,18,62,南风,10级
2019-05-10 05:00,局部多云,18,64,南风,10级
2019-05-10 06:00,局部多云,19,63,南风,10级
2019-05-10 07:00,局部多云,20,61,南风,9级
2019-05-10 08:00,局部多云,20,60,西南风,9级
2019-05-10 09:00,局部多云,23,51,西南风,9级
2019-05-10 10:00,局部多云,25,42,西南风,9级
2019-05-10 11:00,局部多云,27,33,西南风,8级
2019-05-10 12:00,局部多云,28,29,西风,8级
2019-05-10 13:00,局部多云,29,25,西风,8级
2019-05-10 14:00,局部多云,30,21,西风,8级
2019-05-10 15:00,局部多云,30,22,西风,8级
2019-05-10 16:00,局部多云,30,22,西北风,7级
2019-05-10 17:00,局部多云,30,22,西北风,7级
2019-05-10 18:00,局部多云,29,25,西南风,6级
2019-05-10 19:00,局部多云,29,28,东南风,4级
2019-05-10 20:00,局部多云,28,32,北风,2级
2019-05-10 21:00,局部多云,27,32,东风,3级
2019-05-10 22:00,局部多云,26,33,东南风,5级
2019-05-10 23:00,局部多云,25,33,南风,5级
2019-05-11 00:00,周边零星小雨,22,46,东南风,8级
2019-05-11 01:00,周边零星小雨,21,48,东南风,8级
2019-05-11 02:00,周边零星小雨,21,50,南风,8级
2019-05-11 03:00,局部多云,20,52,南风,8级
2019-05-11 04:00,周边零星小雨,20,54,南风,7级
2019-05-11 05:00,局部多云,19,56,南风,7级
2019-05-11 06:00,局部多云,21,53,南风,7级
2019-05-11 07:00,局部多云,22,50,南风,7级
2019-05-11 08:00,局部多云,23,47,南风,7级
2019-05-11 09:00,局部多云,25,41,南风,7级
2019-05-11 10:00,局部多云,27,36,南风,7级
2019-05-11 11:00,局部多云,29,31,南风,7级
2019-05-11 12:00,局部多云,30,28,西南风,8级
2019-05-11 13:00,局部多云,31,25,西南风,8级
2019-05-11 14:00,局部多云,32,22,西南风,8级
2019-05-11 15:00,局部多云,32,21,西南风,8级
2019-05-11 16:00,局部多云,32,19,西南风,8级
2019-05-11 17:00,局部多云,32,18,西南风,8级
2019-05-11 18:00,局部多云,32,22,西南风,8级
2019-05-11 19:00,局部多云,31,26,西南风,8级
2019-05-11 20:00,局部多云,30,30,西南风,8级
2019-05-11 21:00,局部多云,30,32,西南风,9级
2019-05-11 22:00,局部多云,29,33,西南风,9级
2019-05-11 23:00,局部多云,28,34,西南风,9级
2019-05-12 00:00,局部多云,26,33,东南风,5级
2019-05-12 01:00,局部多云,25,34,东南风,5级
2019-05-12 02:00,局部多云,24,35,南风,5级
2019-05-12 03:00,局部多云,23,35,南风,5级
2019-05-12 04:00,局部多云,23,35,南风,6级
2019-05-12 05:00,局部多云,22,36,南风,6级
2019-05-12 06:00,局部多云,23,35,南风,7级
2019-05-12 07:00,局部多云,25,35,南风,7级
2019-05-12 08:00,局部多云,26,34,南风,7级
2019-05-12 09:00,局部多云,27,34,南风,8级
2019-05-12 10:00,局部多云,28,33,西南风,9级
2019-05-12 11:00,局部多云,30,32,西南风,9级
2019-05-12 12:00,周边雷暴,30,31,西南风,9级
2019-05-12 13:00,局部多云,31,29,西南风,9级
2019-05-12 14:00,周边雷暴,31,27,西南风,9级
2019-05-12 15:00,周边零星小雨,31,25,西风,9级
2019-05-12 16:00,周边雷暴,30,24,西风,9级
2019-05-12 17:00,周边零星小雨,29,22,西北风,9级
2019-05-12 18:00,局部多云,28,20,西北风,8级
2019-05-12 19:00,周边零星小雨,27,18,西北风,7级
2019-05-12 20:00,局部多云,26,17,西北风,7级
2019-05-12 21:00,晴朗,24,17,西北风,7级
2019-05-12 22:00,局部多云,23,18,西北风,6级
2019-05-12 23:00,晴朗,22,18,西北风,6级
2019-05-13 00:00,局部多云,22,36,西北风,7级
2019-05-13 01:00,周边零星小雨,20,34,西北风,7级
2019-05-13 02:00,局部多云,17,32,西北风,6级
2019-05-13 03:00,局部多云,17,33,西北风,6级
2019-05-13 04:00,局部多云,16,33,北风,6级
2019-05-13 05:00,局部多云,15,34,北风,6级
2019-05-13 06:00,局部多云,16,30,西南风,6级
2019-05-13 07:00,局部多云,17,27,东南风,6级
2019-05-13 08:00,局部多云,18,23,北风,6级
2019-05-13 09:00,局部多云,20,20,北风,5级
2019-05-13 10:00,局部多云,21,18,北风,5级
2019-05-13 11:00,局部多云,23,15,北风,4级
2019-05-13 12:00,局部多云,25,14,北风,3级
2019-05-13 13:00,局部多云,28,13,北风,3级
2019-05-13 14:00,局部多云,30,12,东北风,3级
2019-05-13 15:00,晴朗,30,12,东风,2级
2019-05-13 16:00,局部多云,31,12,东南风,2级
2019-05-13 17:00,晴朗,31,12,西南风,2级
2019-05-13 18:00,晴朗,30,14,南风,2级
2019-05-13 19:00,晴朗,29,15,南风,3级
2019-05-13 20:00,晴朗,28,17,南风,3级
2019-05-13 21:00,晴朗,27,18,南风,4级
2019-05-13 22:00,晴朗,26,19,南风,4级
2019-05-13 23:00,晴朗,25,20,南风,5级
2019-05-14 00:00,晴朗,21,24,南风,7级
2019-05-14 01:00,晴朗,19,30,南风,7级
